Country,Indicator_x,Unit_Measure(T),Pesticide_Type,Year,Tonnes,Indicator_y,Unit_Measure(kg/ha),Kg_per_ha
Botswana,Pesticides Agricultural Use,Tonnes,Herbicides,2012,80.0,Pesticides Use per area of cropland,Kilogram per hectare,1.59
Botswana,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,27.0,Pesticides Use per area of cropland,Kilogram per hectare,1.59
Botswana,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,453.0,Pesticides Use per area of cropland,Kilogram per hectare,1.5899999999999999
Lesotho,Pesticides Agricultural Use,Tonnes,Insecticides,2012,10.0,Pesticides Use per area of cropland,Kilogram per hectare,0.05
Lesotho,Pesticides Agricultural Use,Tonnes,Herbicides,2012,4.0,Pesticides Use per area of cropland,Kilogram per hectare,0.05
Lesotho,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,0.0,Pesticides Use per area of cropland,Kilogram per hectare,0.05
Lesotho,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,14.0,Pesticides Use per area of cropland,Kilogram per hectare,0.049999999999999996
Mozambique,Pesticides Agricultural Use,Tonnes,Insecticides,2012,208.0,Pesticides Use per area of cropland,Kilogram per hectare,0.07
Mozambique,Pesticides Agricultural Use,Tonnes,Herbicides,2012,81.0,Pesticides Use per area of cropland,Kilogram per hectare,0.07
Mozambique,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,117.0,Pesticides Use per area of cropland,Kilogram per hectare,0.07
Mozambique,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,406.0,Pesticides Use per area of cropland,Kilogram per hectare,0.07
Malawi,Pesticides Agricultural Use,Tonnes,Insecticides,2012,388.0,Pesticides Use per area of cropland,Kilogram per hectare,0.21
Malawi,Pesticides Agricultural Use,Tonnes,Herbicides,2012,330.0,Pesticides Use per area of cropland,Kilogram per hectare,0.21
Malawi,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,15.0,Pesticides Use per area of cropland,Kilogram per hectare,0.21
Malawi,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,733.0,Pesticides Use per area of cropland,Kilogram per hectare,0.21000000000000002
Namibia,Pesticides Agricultural Use,Tonnes,Insecticides,2012,99.0,Pesticides Use per area of cropland,Kilogram per hectare,0.76
Namibia,Pesticides Agricultural Use,Tonnes,Herbicides,2012,188.0,Pesticides Use per area of cropland,Kilogram per hectare,0.76
Namibia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,199.0,Pesticides Use per area of cropland,Kilogram per hectare,0.76
Namibia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,486.0,Pesticides Use per area of cropland,Kilogram per hectare,0.76
Eswatini,Pesticides Agricultural Use,Tonnes,Insecticides,2012,171.0,Pesticides Use per area of cropland,Kilogram per hectare,3.03
Eswatini,Pesticides Agricultural Use,Tonnes,Herbicides,2012,173.0,Pesticides Use per area of cropland,Kilogram per hectare,3.03
Eswatini,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,191.0,Pesticides Use per area of cropland,Kilogram per hectare,3.03
Eswatini,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,535.0,Pesticides Use per area of cropland,Kilogram per hectare,3.03
South Africa,Pesticides Agricultural Use,Tonnes,Insecticides,2012,7886.0,Pesticides Use per area of cropland,Kilogram per hectare,2.77
South Africa,Pesticides Agricultural Use,Tonnes,Herbicides,2012,12127.0,Pesticides Use per area of cropland,Kilogram per hectare,2.77
South Africa,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,11481.0,Pesticides Use per area of cropland,Kilogram per hectare,2.77
South Africa,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,31494.0,Pesticides Use per area of cropland,Kilogram per hectare,2.77
Zambia,Pesticides Agricultural Use,Tonnes,Insecticides,2012,410.0,Pesticides Use per area of cropland,Kilogram per hectare,0.97
Zambia,Pesticides Agricultural Use,Tonnes,Herbicides,2012,1472.0,Pesticides Use per area of cropland,Kilogram per hectare,0.97
Zambia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,1453.0,Pesticides Use per area of cropland,Kilogram per hectare,0.97
Zambia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,3335.0,Pesticides Use per area of cropland,Kilogram per hectare,0.97
Zimbabwe,Pesticides Agricultural Use,Tonnes,Insecticides,2012,1036.0,Pesticides Use per area of cropland,Kilogram per hectare,0.83
Zimbabwe,Pesticides Agricultural Use,Tonnes,Herbicides,2012,882.0,Pesticides Use per area of cropland,Kilogram per hectare,0.83
Zimbabwe,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2012,1279.0,Pesticides Use per area of cropland,Kilogram per hectare,0.83
Zimbabwe,Pesticides Agricultural Use,Tonnes,Pesticides (total),2012,3197.0,Pesticides Use per area of cropland,Kilogram per hectare,0.8300000000000001
Angola,Pesticides Agricultural Use,Tonnes,Insecticides,2013,37.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Herbicides,2013,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,39.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Botswana,Pesticides Agricultural Use,Tonnes,Insecticides,2013,364.0,Pesticides Use per area of cropland,Kilogram per hectare,1.71
Botswana,Pesticides Agricultural Use,Tonnes,Herbicides,2013,84.0,Pesticides Use per area of cropland,Kilogram per hectare,1.71
Botswana,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,28.0,Pesticides Use per area of cropland,Kilogram per hectare,1.71
Botswana,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,476.0,Pesticides Use per area of cropland,Kilogram per hectare,1.7099999999999997
Lesotho,Pesticides Agricultural Use,Tonnes,Insecticides,2013,17.0,Pesticides Use per area of cropland,Kilogram per hectare,0.09
Lesotho,Pesticides Agricultural Use,Tonnes,Herbicides,2013,5.0,Pesticides Use per area of cropland,Kilogram per hectare,0.09
Lesotho,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.09
Lesotho,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,23.0,Pesticides Use per area of cropland,Kilogram per hectare,0.09
Mozambique,Pesticides Agricultural Use,Tonnes,Insecticides,2013,221.0,Pesticides Use per area of cropland,Kilogram per hectare,0.08
Mozambique,Pesticides Agricultural Use,Tonnes,Herbicides,2013,86.0,Pesticides Use per area of cropland,Kilogram per hectare,0.08
Mozambique,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,124.0,Pesticides Use per area of cropland,Kilogram per hectare,0.08
Mozambique,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,431.0,Pesticides Use per area of cropland,Kilogram per hectare,0.07999999999999999
Malawi,Pesticides Agricultural Use,Tonnes,Insecticides,2013,630.0,Pesticides Use per area of cropland,Kilogram per hectare,0.41
Malawi,Pesticides Agricultural Use,Tonnes,Herbicides,2013,495.0,Pesticides Use per area of cropland,Kilogram per hectare,0.41
Malawi,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,222.0,Pesticides Use per area of cropland,Kilogram per hectare,0.41
Malawi,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,1347.0,Pesticides Use per area of cropland,Kilogram per hectare,0.41
Namibia,Pesticides Agricultural Use,Tonnes,Insecticides,2013,125.0,Pesticides Use per area of cropland,Kilogram per hectare,0.96
Namibia,Pesticides Agricultural Use,Tonnes,Herbicides,2013,236.0,Pesticides Use per area of cropland,Kilogram per hectare,0.96
Namibia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,250.0,Pesticides Use per area of cropland,Kilogram per hectare,0.96
Namibia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,611.0,Pesticides Use per area of cropland,Kilogram per hectare,0.96
Eswatini,Pesticides Agricultural Use,Tonnes,Insecticides,2013,133.0,Pesticides Use per area of cropland,Kilogram per hectare,2.39
Eswatini,Pesticides Agricultural Use,Tonnes,Herbicides,2013,138.0,Pesticides Use per area of cropland,Kilogram per hectare,2.39
Eswatini,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,152.0,Pesticides Use per area of cropland,Kilogram per hectare,2.39
Eswatini,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,423.0,Pesticides Use per area of cropland,Kilogram per hectare,2.39
South Africa,Pesticides Agricultural Use,Tonnes,Insecticides,2013,8329.0,Pesticides Use per area of cropland,Kilogram per hectare,2.93
South Africa,Pesticides Agricultural Use,Tonnes,Herbicides,2013,12807.0,Pesticides Use per area of cropland,Kilogram per hectare,2.93
South Africa,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,12125.0,Pesticides Use per area of cropland,Kilogram per hectare,2.93
South Africa,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,33261.0,Pesticides Use per area of cropland,Kilogram per hectare,2.93
Zambia,Pesticides Agricultural Use,Tonnes,Insecticides,2013,406.0,Pesticides Use per area of cropland,Kilogram per hectare,1.03
Zambia,Pesticides Agricultural Use,Tonnes,Herbicides,2013,1548.0,Pesticides Use per area of cropland,Kilogram per hectare,1.03
Zambia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,1523.0,Pesticides Use per area of cropland,Kilogram per hectare,1.03
Zambia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,3477.0,Pesticides Use per area of cropland,Kilogram per hectare,1.03
Zimbabwe,Pesticides Agricultural Use,Tonnes,Insecticides,2013,927.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Zimbabwe,Pesticides Agricultural Use,Tonnes,Herbicides,2013,610.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Zimbabwe,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2013,784.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Zimbabwe,Pesticides Agricultural Use,Tonnes,Pesticides (total),2013,2321.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Angola,Pesticides Agricultural Use,Tonnes,Insecticides,2014,37.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Herbicides,2014,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,39.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Botswana,Pesticides Agricultural Use,Tonnes,Insecticides,2014,355.0,Pesticides Use per area of cropland,Kilogram per hectare,1.16
Botswana,Pesticides Agricultural Use,Tonnes,Herbicides,2014,82.0,Pesticides Use per area of cropland,Kilogram per hectare,1.16
Botswana,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,27.0,Pesticides Use per area of cropland,Kilogram per hectare,1.16
Botswana,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,464.0,Pesticides Use per area of cropland,Kilogram per hectare,1.16
Lesotho,Pesticides Agricultural Use,Tonnes,Insecticides,2014,14.0,Pesticides Use per area of cropland,Kilogram per hectare,0.06
Lesotho,Pesticides Agricultural Use,Tonnes,Herbicides,2014,2.0,Pesticides Use per area of cropland,Kilogram per hectare,0.06
Lesotho,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,0.0,Pesticides Use per area of cropland,Kilogram per hectare,0.06
Lesotho,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,16.0,Pesticides Use per area of cropland,Kilogram per hectare,0.06
Mozambique,Pesticides Agricultural Use,Tonnes,Insecticides,2014,234.0,Pesticides Use per area of cropland,Kilogram per hectare,0.08
Mozambique,Pesticides Agricultural Use,Tonnes,Herbicides,2014,92.0,Pesticides Use per area of cropland,Kilogram per hectare,0.08
Mozambique,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,130.0,Pesticides Use per area of cropland,Kilogram per hectare,0.08
Mozambique,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,456.0,Pesticides Use per area of cropland,Kilogram per hectare,0.07999999999999999
Malawi,Pesticides Agricultural Use,Tonnes,Insecticides,2014,575.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Malawi,Pesticides Agricultural Use,Tonnes,Herbicides,2014,1180.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Malawi,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,421.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Malawi,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,2176.0,Pesticides Use per area of cropland,Kilogram per hectare,0.62
Namibia,Pesticides Agricultural Use,Tonnes,Insecticides,2014,132.0,Pesticides Use per area of cropland,Kilogram per hectare,1.02
Namibia,Pesticides Agricultural Use,Tonnes,Herbicides,2014,250.0,Pesticides Use per area of cropland,Kilogram per hectare,1.02
Namibia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,265.0,Pesticides Use per area of cropland,Kilogram per hectare,1.02
Namibia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,647.0,Pesticides Use per area of cropland,Kilogram per hectare,1.02
Eswatini,Pesticides Agricultural Use,Tonnes,Insecticides,2014,149.0,Pesticides Use per area of cropland,Kilogram per hectare,2.69
Eswatini,Pesticides Agricultural Use,Tonnes,Herbicides,2014,160.0,Pesticides Use per area of cropland,Kilogram per hectare,2.69
Eswatini,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,172.0,Pesticides Use per area of cropland,Kilogram per hectare,2.69
Eswatini,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,481.0,Pesticides Use per area of cropland,Kilogram per hectare,2.6900000000000004
South Africa,Pesticides Agricultural Use,Tonnes,Insecticides,2014,8802.0,Pesticides Use per area of cropland,Kilogram per hectare,3.09
South Africa,Pesticides Agricultural Use,Tonnes,Herbicides,2014,13534.0,Pesticides Use per area of cropland,Kilogram per hectare,3.09
South Africa,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,12814.0,Pesticides Use per area of cropland,Kilogram per hectare,3.09
South Africa,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,35150.0,Pesticides Use per area of cropland,Kilogram per hectare,3.0899999999999994
Zambia,Pesticides Agricultural Use,Tonnes,Insecticides,2014,402.0,Pesticides Use per area of cropland,Kilogram per hectare,1.06
Zambia,Pesticides Agricultural Use,Tonnes,Herbicides,2014,1625.0,Pesticides Use per area of cropland,Kilogram per hectare,1.06
Zambia,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,1593.0,Pesticides Use per area of cropland,Kilogram per hectare,1.06
Zambia,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,3620.0,Pesticides Use per area of cropland,Kilogram per hectare,1.06
Zimbabwe,Pesticides Agricultural Use,Tonnes,Insecticides,2014,1099.0,Pesticides Use per area of cropland,Kilogram per hectare,0.53
Zimbabwe,Pesticides Agricultural Use,Tonnes,Herbicides,2014,549.0,Pesticides Use per area of cropland,Kilogram per hectare,0.53
Zimbabwe,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2014,360.0,Pesticides Use per area of cropland,Kilogram per hectare,0.53
Zimbabwe,Pesticides Agricultural Use,Tonnes,Pesticides (total),2014,2008.0,Pesticides Use per area of cropland,Kilogram per hectare,0.53
Angola,Pesticides Agricultural Use,Tonnes,Insecticides,2015,37.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Herbicides,2015,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2015,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Angola,Pesticides Agricultural Use,Tonnes,Pesticides (total),2015,39.0,Pesticides Use per area of cropland,Kilogram per hectare,0.01
Botswana,Pesticides Agricultural Use,Tonnes,Insecticides,2015,466.0,Pesticides Use per area of cropland,Kilogram per hectare,2.35
Botswana,Pesticides Agricultural Use,Tonnes,Herbicides,2015,108.0,Pesticides Use per area of cropland,Kilogram per hectare,2.35
Botswana,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2015,36.0,Pesticides Use per area of cropland,Kilogram per hectare,2.35
Botswana,Pesticides Agricultural Use,Tonnes,Pesticides (total),2015,610.0,Pesticides Use per area of cropland,Kilogram per hectare,2.35
Lesotho,Pesticides Agricultural Use,Tonnes,Insecticides,2015,49.0,Pesticides Use per area of cropland,Kilogram per hectare,0.25
Lesotho,Pesticides Agricultural Use,Tonnes,Herbicides,2015,5.0,Pesticides Use per area of cropland,Kilogram per hectare,0.25
Lesotho,Pesticides Agricultural Use,Tonnes,Fungicides and Bactericides,2015,1.0,Pesticides Use per area of cropland,Kilogram per hectare,0.25
Lesotho,Pesticides Agricultural Use,Tonnes,Pesticides (total),2015,55.0,Pesticides Use per area of cropland,Kilogram per hectare,0.25
Mozambique,Pesticides Agricultural Use,Tonnes,Insecticides,2015,247.0,Pesticides Use per area of cropland,Kilogram per hectare,0.09
Mozambique,Pesticides Agricultural Use,Tonnes,Herbicides,2015,97.0,Pesticides Use per area of cropland,Kilogram per hectare,0.09
